transcript_id,interlocutor,utterance_text,same_number_of_interlocutors_rounds
12,Client,"Well, hearing about the potential health risks and being a mother...I don't want anything to happen to me.",false
12,Therapist,"That's understandable. Given these concerns and your goals, what steps might you consider taking to move closer to quitting smoking?",false
12,Client,"Well, I could maybe try to cut back in the evenings a little bit.",false
12,Therapist,Let's quantify that goal. How many cigarettes would you aim to reduce your evening smoking by?,false
12,Client,"Well, right now, if I'm having like five or six, I could try to smoke three in the evening plus still the couple during the day.",false
12,Therapist,That's a significant reduction. Would you be willing to come back in four weeks to review your progress and discuss further strategies?,false
12,Client,"Yeah, sure.",false
12,Therapist,"Great. We can also go over your laboratory results at that time. In the meantime, would you like some information on smoking cessation techniques?",false
12,Client,"Yeah, I think that would be very helpful.",false
12,Therapist,I have a brochure here with some useful tips and distraction techniques for managing nicotine cravings.,false
12,Client,Mm-hmm.,false
12,Therapist,"Additionally, I'd like to recommend that you speak with one of our counselors, Dr. Kirtley, who specializes in discussing the association between alcohol and stress.",false
12,Client,What exactly would we be talking about?,false
12,Therapist,"As your healthcare provider, I want to ensure you're aware of the recommended guidelines for women's alcohol consumption. The National Guidelines suggest no more than seven drinks per week to minimize health risks.",false
12,Client,Mm-hmm.,false
12,Therapist,"Since your current consumption is slightly higher, I think it would be beneficial to discuss this further with Dr. Kirtley.",false
12,Client,"I mean, I would like to talk about my stress, but I'm still not sure about the drinking thing.",false
12,Therapist,"That's completely understandable. Before you leave today, we'll schedule an appointment for you to see me in four weeks and also set up a meeting with Dr. Kirtley.",false
12,Client,Okay.,false
12,Therapist,Is there anything else you'd like to discuss or ask before our next appointment?,false
12,Client,I don't think so.,false
12,Therapist,"It was nice meeting you, Sarah. I'll see you in a month.",false
12,Client,Okay.,false
21,Therapist,"Hi Laura, thanks for coming in today. I want to make sure you're comfortable with what we'll be discussing.",false
21,Client,Hi.,false
21,Therapist,"Before we begin, I'd like to give you a brief overview of our conversation. We'll explore your goals and aspirations, discuss some behaviors that might impact those goals, and see how I can support you in achieving them.",false
21,Client,Okay.,false
21,Therapist,"Just to clarify, my role is not to judge or try to change you, but rather to understand your perspective and offer guidance when needed.",false
21,Client,Alright.,false
21,Therapist,Can you tell me a bit about yourself?,false
21,Client,"Well, I'm 17 years old, a senior in high school, and hoping to attend college soon.",false
21,Therapist,What are some things you're looking forward to accomplishing in your life?,false
21,Client,"Getting good grades, going to college, and maybe studying pre-law.",false
21,Therapist,That sounds like an exciting path. Have you considered where you might want to go for college?,false
21,Client,"I'm not sure yet, but possibly a few schools in the area or out-of-state.",false
21,Therapist,Keeping your options open is great. What do you think about when it comes to studying pre-law?,false
21,Client,"It's just something that interests me, and I'd like to explore it further.",false
21,Therapist,That makes sense. Can you tell me a bit more about what you enjoy doing in your free time?,false
21,Client,"I like hanging out with friends, going to parties or the mall, and attending school events.",false
21,Therapist,It sounds like you value social connections and having fun. Do you have a close-knit group of friends or a larger circle?,false
21,Client,"I'd say it's moderate – not extremely popular, but not isolated either.",false
21,Therapist,Being part of a community is important to you. How do your grades look right now?,false
21,Client,"They're pretty good, mostly As and Bs.",false
21,Therapist,"That's great to hear. Now, I want to explore some values that might be important to you. Can you take a look at this list and see which ones resonate with you?",false
21,Client,"Family, friendship, and belonging are all important to me.",false
21,Therapist,What does family mean to you?,false
21,Client,It means having people who care about me and accept me for who I am.,false
21,Therapist,That's beautiful. Do you have any siblings?,false
21,Client,"Yes, one sister.",false
21,Therapist,How do you think friendship fits into your life?,false
21,Client,"Having close friends is important to me, and I value being a good friend in return.",false
21,Therapist,Belonging was another value that stood out to you – can you tell me more about what that means?,false
21,Client,It's just feeling like I fit in and am accepted by others.,false
21,Therapist,"That makes sense. Now, let's talk about drinking. Have you ever had any experiences with alcohol?",false
21,Client,"Not much, maybe one or two drinks at most.",false
21,Therapist,Can you tell me more about how alcohol fits into your social scene?,false
21,Client,It's just something that's often present when I'm hanging out with friends or at parties.,false
21,Therapist,You mentioned feeling pressure from others to drink – can you elaborate on that?,false
21,Client,"Yeah, sometimes people will ask why I'm not drinking, so it feels easier to just have a drink to fit in.",false
21,Therapist,That makes sense. How often do you think you're around alcohol?,false
21,Client,Maybe one or two weekends a month at most.,false
21,Therapist,What kind of situations are you usually in when there's alcohol present?,false
21,Client,"Just hanging out with friends, parties, or small gatherings.",false
21,Therapist,Have you ever been in a situation where someone was driving after drinking?,false
21,Client,"No, I've never drunk-driven and wouldn't get in a car with someone who had been drinking.",false
21,Therapist,That's great to hear. What do you think about the risks associated with underage drinking?,false
21,Client,It's definitely not something I take lightly – I know it can lead to accidents and other problems.,false
21,Therapist,How does your family feel about drinking?,false
21,Client,"They don't really condone it, especially since I'm still in high school.",false
21,Therapist,That makes sense. What do you think might happen if you were to stop drinking altogether?,false
21,Client,It wouldn't be a big deal for me – I don't drink much anyway.,false
21,Therapist,"Looking ahead to the future, how do you see drinking fitting into your life?",false
21,Client,Probably not at all – I have big plans and don't want anything to get in the way of achieving them.,false
21,Therapist,"That's great. On a scale of 1-10, how important is it for you to make some adjustments to your drinking habits?",false
21,Client,"Maybe a 5 or 6 – it's not something that's constantly on my mind, but I do think about it sometimes.",false
21,Therapist,How confident are you that you could make changes if you decided to?,false
21,Client,Pretty confident – I'm not really into the whole drinking scene anyway.,false
21,Therapist,What kind of goal might be good for you to set in terms of your drinking habits?,false
21,Client,"Maybe stopping altogether, at least for now.",false
21,Therapist,That sounds like a great goal. What benefits do you think you'll experience if you follow through with that?,false
21,Client,"I'll have all my senses about me, and it's better for my health.",false
21,Therapist,Those are both excellent reasons. Is there anything else you'd like to talk about or any concerns you have?,false
21,Client,"No, I think I'm okay.",false
21,Therapist,"Alright, well, let's plan on meeting again in a few weeks to check in and see how things are going.",false
21,Client,"Okay, that sounds good.",false
21,Therapist,"And if you run into any challenges, we can work through them together.",false
21,Client,Sounds like a plan.,false
24,Therapist,"Hi, how can I support you today?",false
24,Client,"Yeah, I hope so. My workplace just went smoke-free and it's really frustrating me. I plan to keep smoking, but I was wondering if there are any strategies that could help me cope with this change.",false
24,Therapist,It sounds like the new policy is causing some distress for you. Can you tell me more about your concerns?,false
24,Client,"No, I'm not going to quit smoking. I enjoy it and it helps me relax. I don't see why it's a big deal.",false
24,Therapist,I'd like to understand how smoking fits into your daily routine. This will help us explore ways to manage the impact of the new policy.,false
24,Client,"I smoke about half a pack a day, which isn't too bad. I've been smoking for five years, but I'm confident I could quit if I wanted to.",false
24,Therapist,"It seems like smoking is an important part of your life right now, and you're not ready to make any changes. However, you feel capable of quitting in the future if you choose to.",false
24,Client,"Yeah, I can quit whenever I want.",false
24,Therapist,What gives you confidence that you could quit if you decided to?,false
24,Client,"Well, I just think it's something I could do if I wanted to. Although I've never tried to quit before, smoking is mostly a social thing for me – during breaks at work or after work with friends.",false
24,Therapist,"On a scale of 1 to 10, where 1 means you're not considering quitting and 10 means you're ready to quit, where would you place yourself?",false
24,Client,"I'd say I'm around a 2. Until the announcement at work today, quitting wasn't even on my radar.",false
24,Therapist,What led you to choose a 2 instead of a 1?,false
24,Client,I guess anything is possible. Maybe I could be convinced to quit if there were good reasons to do so. Are there any strategies or tools that might help me want to quit smoking?,false
24,Therapist,There are many products and medications available that can help reduce nicotine cravings and withdrawal symptoms when quitting or cutting down.,false
24,Client,"That's helpful to know. I'm not ready to take action today, but it's reassuring to have options if I decide to quit in the future.",false
24,Therapist,"Looking back at the scale, what do you think would need to happen for you to move from a 2 to a 4 or 5?",false
24,Client,"If my friends were quitting with me, that might make a difference. But most of my friends smoke, so I don't see that happening anytime soon.",false
24,Therapist,"Now that your workplace is going smoke-free, it's possible some colleagues may be planning to quit as well.",false
24,Client,That's a good point – I hadn't thought of that. Maybe there will be people at work who can support me if I decide to quit in the future.,false
24,Therapist,It seems like you're looking for information and options today. I'm happy to help you explore those when you're ready.,false
24,Client,"Okay, thanks a lot.",false
27,Therapist,"I sense that your asthma symptoms have been particularly challenging lately, and it's essential we explore ways to manage them effectively so you can avoid future hospitalizations.",false
27,Client,"Yeah, I definitely don't want to come back here. But my doctor mentioned that Oscar, my dog, might be connected to my asthma symptoms, which seems ridiculous since I've had him for 12 years without any issues.",false
27,Therapist,"You sound surprised by this information. Have you reviewed the materials provided by the clinic about managing your asthma, particularly regarding pets as potential triggers?",false
27,Client,"Yeah, I have seen the materials and even read them. However, all I've been doing is taking my medication, so I don't feel like I know much about it.",false
27,Therapist,It seems that you're feeling a bit uncertain about how to proceed. Can you help me understand what you mean by saying you don't know much about managing your asthma?,false
27,Client,(no change),false
27,Therapist,"I'm struck by the fact that, despite having a young baby and being concerned about your health, you've already taken significant steps towards quitting smoking. Now, it's essential to address the potential impact of your dog on your asthma.",false
27,Client,"This is all feeling a bit overwhelming. My main concern is my own health, not my baby's – he doesn't have any issues with Oscar. It's just me who has asthma.",false
27,Therapist,"I understand that you're worried about your own well-being, Sal. Your recent asthma attacks are concerning, and it's crucial to acknowledge the potential risks associated with severe asthma. As your healthcare provider, it's my duty to emphasize the importance of taking this seriously.",false
27,Client,"So, you're saying Oscar could be life-threatening? But I've had him for 12 years without any major issues, and now the doctor is suggesting other factors like stress or finances might be contributing to my symptoms.",false
27,Therapist,"Sal, it's essential to recognize that your asthma has been progressing over time. While medication can help manage your symptoms, there may come a point where it's no longer sufficient. Have you considered how this could impact your overall health and well-being?",false
27,Client,"They can just keep giving me stronger medicine, and I'll keep Oscar.",false
27,Therapist,"Sal, we're already at the upper limit of medication strength. If keeping Oscar is that important to you, I want to understand what that means in relation to your priorities – does his importance outweigh that of your baby or wife?",false
27,Client,"I understand your concerns, but I don't think you fully grasp my situation. I've had this dog for 12 years, and it's not something I can just get rid of without being certain it's the main cause of my symptoms.",false
27,Therapist,(no change),false
36,Therapist,"Good morning, Barbara. I'm Dr. Betty, one of the new GPs in the practice. How would you like me to address you?",false
36,Client,"You can call me Barbara, thank you.",false
36,Therapist,"Great, Barbara. I understand you usually see Dr. Brown, but he's not available today. Is that correct?",false
36,Client,"Yes, Dr. Brown is my doctor.",false
36,Therapist,What brings you here today? What are your concerns about your health?,false
36,Client,I've been having terrible trouble with my stomach and Dr. Brown hasn't been able to figure out what's wrong. I thought maybe a fresh perspective could help.,false
36,Therapist,Can you tell me more about these tummy problems you're experiencing?,false
36,Client,"It's just constant discomfort, bloating, constipation, diarrhea... sometimes it feels like stabbing pains. And the smell of my gas is just awful.",false
36,Therapist,That sounds incredibly distressing. How long have you been dealing with these symptoms?,false
36,Client,"I think it started after a holiday in Egypt about four years ago. I had a bad bout of sickness and diarrhea, and my stomach has never been right since then.",false
36,Therapist,Have you tried any treatments or remedies for this condition?,false
36,Client,"Dr. Brown gave me some muscle relaxants at first, but they didn't help much. I've also tried various herbal remedies from the health shop, and I always carry Immodium with me just in case.",false
36,Therapist,How do you decide which tablets to take on a given day?,false
36,Client,"It depends on how my stomach is feeling that day. If I'm having a bad day, I might try something different.",false
36,Therapist,Have you had any tests or investigations for these symptoms?,false
36,Client,"Yes, I had a gastroscopy and barium enema early on, but they didn't find anything wrong.",false
36,Therapist,How did you feel about those test results?,false
36,Client,"To be honest, I felt like Dr. Brown gave up on me after that. He said there was nothing more he could do, and I don't think he's done enough to help me.",false
36,Therapist,It sounds like you're feeling a bit frustrated with the lack of progress in your treatment.,false
36,Client,"Yeah, I just feel like there must be something more they can do for me.",false
36,Therapist,Can you tell me how these symptoms have affected your daily life?,false
36,Client,"Well, it's had a huge impact. I used to work full-time, but now I'm not working at all because of the discomfort and anxiety about my stomach.",false
36,Therapist,That must be really tough for you. What do you miss most about your old life?,false
36,Client,"I miss my friends from work, and we used to go out together all the time. I also miss exercising and going out with my husband.",false
36,Therapist,It sounds like these symptoms have really limited your social life and activities.,false
36,Client,"Yeah, it's been a big change for me.",false
36,Therapist,Have you noticed any patterns or triggers that make your symptoms worse?,false
36,Client,"Actually, yes. When my husband is away on business, I tend to feel worse. And sometimes when I'm stressed or anxious, my symptoms seem to get worse too.",false
36,Therapist,That's interesting. What do you think Dr. Brown thinks might be causing your symptoms?,false
36,Client,"He says it's all in my head, that it's just stress.",false
36,Therapist,How do you feel about that explanation?,false
36,Client,I don't think it can be just stress. The pain is too real for that.,false
36,Therapist,Have you had any thoughts yourself about what might be causing your symptoms?,false
36,Client,"Well, sometimes I wonder if it's an infection that never cleared up, or maybe irritable bowel syndrome like my friend has.",false
36,Therapist,What do you hope to get out of our conversation today?,false
36,Client,I was hoping you could offer a fresh perspective and maybe suggest some new tests or treatments that Dr. Brown hasn't tried yet.,false
36,Therapist,"I understand where you're coming from, Barbara. However, based on what you've told me, I'm not sure that more tests would be the most useful approach at this point.",false
36,Client,So you think it's all in my head too?,false
36,Therapist,"No, I don't think that. What I do think is that sometimes our physical symptoms can be influenced by our mental state and life circumstances.",false
36,Therapist,Can you see how your symptoms might be linked to what's going on in your mind and life?,false
36,Client,I'm not sure... I just know the pain feels real.,false
36,Therapist,"That's understandable. What if we tried a different approach, focusing on your daily activities and stress levels? Maybe that could help alleviate some of your symptoms.",false
36,Client,"Hmm, I suppose it couldn't hurt to try.",false
36,Therapist,Would you be willing to work with me for the next few months to see if this new approach makes any difference?,false
36,Client,"Well, two or three months is a long time... what if there's something serious going on that we're missing?",false
36,Therapist,"I understand your concerns, Barbara. But if we do decide to try this new approach, I'll be seeing you regularly and monitoring your symptoms closely.",false
36,Client,Okay... I suppose it couldn't hurt to try.,false
36,Therapist,Great! Let's schedule a follow-up appointment for next week and go from there. Can you also make a list of the tablets you're taking so we can review them together?,false
36,Client,"Yeah, okay.",false
33,Therapist,"David, how are you feeling today?",false
33,Client,I'm doing pretty well.,false
33,Therapist,Would you like to take a look at this?,false
33,Client,"Yeah, check it out.",false
33,Therapist,What do you think about what you see?,false
33,Client,It looks nice. You fixed the discoloration that was there.,false
33,Therapist,"Yes, but I did notice some staining. What are your thoughts on what might be causing that?",false
33,Client,"The usual things - smoking, wine, coffee...",false
33,Therapist,Have you considered quitting smoking at this time?,false
33,Client,"Yeah, I've thought about it, but it's not easy.",false
33,Therapist,It sounds like you feel like you're being lectured by everyone to quit smoking.,false
33,Client,"Yeah, that's how it feels. I'm not an idiot; I know the risks.",false
33,Therapist,I apologize if my approach came across as lecturing. That wasn't my intention.,false
33,Client,"I know you're just trying to help, but it's hard to quit.",false
33,Therapist,"If quitting were easy, everyone would do it. What's been your experience with smoking in the past?",false
33,Client,"I've smoked for 40 years, since I was 14. I've tried quitting a few times, but it didn't stick.",false
33,Therapist,It sounds like you feel like you've tried everything and nothing has worked.,false
33,Client,"Yeah, that's right. I don't see myself changing now.",false
33,Therapist,You feel like cold turkey is the only way to quit for good.,false
33,Client,"Yeah, that's what my friends who have quit say too.",false
33,Therapist,It's your choice whether or not to quit smoking. Can you tell me more about what might motivate you to quit if you decided to?,false
33,Client,"Honestly, I'm not sure. Even having open-heart surgery and prostate cancer didn't make me want to quit.",false
33,Therapist,You feel like those experiences should have been enough to make you want to quit.,false
33,Client,"Yeah, but they weren't.",false
33,Therapist,"If there was a situation that would make you decide to quit smoking, what would it be?",false
33,Client,"I don't know. Like I said, nothing seems to work for me.",false
33,Therapist,You feel like quitting is something you'll have to do on your own terms.,false
33,Client,"Yeah, that's right.",false
33,Therapist,Would it be okay if we discussed this again at our next visit? I'm concerned about your health.,false
33,Client,"Okay, yeah. I'm always open to listening.",false
33,Therapist,As long as I don't lecture you too much?,false
33,Client,"[laughs] Yeah, just keep that in mind.",false
33,Therapist,"[chuckles] Don't worry, I will. You're glad to have a supportive doctor like your surgeon.",false
33,Client,"Yeah, he's good. He cares about my health.",false
33,Therapist,"We'll work with you wherever you are on this issue, David.",false
33,Client,"Okay, thanks doc.",false
33,Therapist,Thanks for taking the time to talk about smoking today.,false
33,Client,"No problem, thanks.",false
42,Therapist,"It sounds like you're feeling really frustrated with your weight loss progress, despite putting in a lot of effort through exercise and other activities. Can you tell me more about what's not working for you?",false
42,Client,"I'm just having trouble losing the rest of the weight. No matter how much I try to exercise or run, it doesn't seem like anything is changing.",false
42,Therapist,"So, you've reached a plateau in your weight loss journey, and despite increasing your physical activity, you're not seeing the results you want on the scale?",false
42,Client,"Exactly. And I'm confused because I keep trying different exercises, but nothing seems to be working.",false
42,Therapist,"It sounds like you feel like you're putting in a lot of effort without getting any payoff. You're doing more exercise, but it's not translating into weight loss results that you can see on the scale?",false
42,Client,"Yes, that's exactly how I feel.",false
42,Therapist,And that's really discouraging for you?,false
42,Client,"Yeah, and to make matters worse, when I try to talk about it with my family, they don't seem to care or offer any support. It feels like no one is on my side.",false
42,Therapist,"You're feeling a bit isolated in this struggle, like you're going through it alone without anyone to turn to for help or encouragement?",false
42,Client,"Yeah, that's how I feel.",false
42,Therapist,"And when you do try to reach out to your family members, they don't seem to be giving you the kind of support you need. Can you tell me more about what that's like for you?",false
42,Client,"Specifically with my dad, he doesn't just not want to support me - he actually thinks I should gain weight back.",false
42,Therapist,That must be really tough for you to hear. Can you help me understand more about why your dad might think that way?,false
42,Client,"It feels like he thinks I'm trying to change who I am to fit some kind of ideal, but really I just want to be healthy and feel good in my own body.",false
42,Therapist,Tell me more about what's behind his concerns. What do you think he means by that?,false
45,Therapist,"Hi Mary, how's your day been so far?",false
45,Client,It's fine. Where do I need to sign?,false
45,Therapist,You can sign right there. I sense that you might not be in the best mood today.,false
45,Client,Not really.,false
45,Therapist,Okay. I noticed you missed your first hour of class today. Can you tell me a bit about what happened?,false
45,Client,"Yeah, whatever. It's just the same thing every day.",false
45,Therapist,It seems like that's not a big concern for you right now.,false
45,Client,"No, it's just like...I don't know why I bother.",false
45,Therapist,You're wondering what the point of these visits is and why I'm asking you all these questions?,false
45,Client,"Yeah, exactly. Why are you asking me this stuff?",false
45,Therapist,Would you be open to me explaining again what this program is about and how it can support you?,false
45,Client,I guess so.,false
45,Therapist,"Just to clarify, my role as your caseworker is to check in with you daily, make sure you're following the rules, and get to know you better. Can that feel a bit intrusive at times?",false
45,Client,"Yeah, it feels like you just want to know my business.",false
45,Therapist,I understand how it might seem that way. But I want you to know that I care about your well-being and success.,false
45,Client,Mm-hmm.,false
45,Therapist,"When we first met, you mentioned wanting to get off this program as quickly as possible. Is that still a goal for you?",false
45,Client,Yeah.,false
45,Therapist,"So, being here when you need to be is one way to work towards that goal.",false
45,Client,I guess so.,false
45,Therapist,"Yet, it seems like you're still feeling a bit frustrated about having to do this.",false
45,Client,Yeah. I don't know if I can promise I'll always be here.,false
45,Therapist,You're concerned about being able to follow the rules and succeed in this program?,false
45,Client,"No, it's just...why do you need to know all this stuff?",false
45,Therapist,"It can feel overwhelming with so many people involved in your life right now, including the courts and your mom.",false
45,Client,Mm-hmm.,false
45,Therapist,And there are a lot of rules to follow. That can be tough.,false
45,Client,"Yeah, it's just too much.",false
45,Therapist,Some clients have told me that they didn't realize how much they valued their freedom until it was taken away.,false
45,Client,Right. I wish I had my freedom back.,false
45,Therapist,What are some ways you think you could work towards getting your freedom back?,false
45,Client,"Like, signing the papers when you come by.",false
45,Therapist,That's one step. Are there other things you could do to move closer to that goal?,false
45,Client,Not doing what I did again so I don't have to deal with all this.,false
45,Therapist,"So, not wanting to go through this experience again is motivating you to make positive changes.",false
45,Client,Yeah.,false
45,Therapist,I appreciate your effort in signing the paperwork even when it feels annoying. Thank you for that.,false
45,Client,Mm-hmm.,false
45,Therapist,"Before I leave today, is there anything else you'd like to add or share with me?",false
45,Client,Not really.,false
45,Therapist,"Okay, well, I'll see you later today then.",false
45,Client,All right.,false
45,Therapist,All right. Bye for now.,false
45,Client,Bye.,false
54,Therapist,"Hi Scott, welcome to our session today. I'm glad you're here.",false
54,Client,Hi.,false
54,Therapist,You mentioned earlier that you wanted to discuss exercising. Can you tell me more about what's been on your mind?,false
54,Client,"Yeah, I do want to talk about it.",false
54,Therapist,What seems to be the challenge for you in getting back into a regular exercise routine?,false
54,Client,"Well, I just can't seem to get back in the gym. I used to work out quite a bit, and over the last couple of years, I've stopped going. I got busy, and now I'm out of the habit.",false
54,Therapist,It sounds like you're feeling a bit stuck. Would it be helpful to explore some reasons why getting back into exercise is important to you?,false
54,Client,Okay... All right...,false
54,Therapist,Can you tell me which gym you currently belong to?,false
54,Client,The Sport Fitness Center.,false
54,Therapist,How far away is the gym from your house?,false
54,Client,Just a couple of miles.,false
54,Therapist,"That's relatively close. Have you considered incorporating physical activity into your daily routine, such as walking or biking to the gym?",false
54,Client,"If I walked that far, I probably wouldn't even need to go to the gym, right?",false
54,Therapist,"While walking is great exercise, it's also important to consider other aspects of fitness, like weightlifting and strength training. Can you tell me why those things are important to you?",false
54,Client,It-it would be important.,false
54,Therapist,What motivates you to want to get back into exercising regularly? Is there a specific goal or outcome you're hoping for?,false
54,Client,"Well, I'd feel better. My clothes wouldn't be as tight. I've been growing around the middle and I'd like to get back to where I was.",false
54,Therapist,It sounds like you're looking for both physical and emotional benefits from exercising. Can you tell me more about what that means to you?,false
54,Client,I-I'm more comfortable when I feel better physically. That's the main thing.,false
54,Therapist,"Your health and well-being are certainly important considerations. While it's great that you want to look good, your overall health is a key priority.",false
54,Client,Yeah... I'm not getting any younger...,false
54,Therapist,You've had success with exercising in the past. What do you think would help you get back into a regular routine now?,false
54,Client,I've gotta make time.,false
54,Therapist,"That's a great insight. Making time for exercise might mean adjusting your daily schedule, such as waking up earlier to fit it in.",false
54,Client,Yeah... Okay...,false
54,Therapist,"When we meet next, I'd like you to experiment with getting up an hour earlier and trying to incorporate exercise into your routine. Can you bring that list of reasons why exercising is important to you?",false
54,Client,Okay.,false
54,Therapist,Great! I'll see you next week then.,false
54,Client,Okay... Very good... Thanks.,false
